code,level,description_ar_derived,child_count,regulation_ids
7226,4,لها مقاومة شد قصوى مقدارها 1950 ميجا باسكال أو أكثر في درجة حرارة 20 درجة مئوية,9,REG-054
7227,4,قضبان,5,REG-054
7228,4,ذات مقطع عرضي دائري أقل من 10 مم,23,REG-054
7229,4,من صلب السيليكو ـ منجنيز,2,REG-054
7301,4,من حديد مثقبه,9,REG-054
7302,4,قضبان,6,REG-054
7303,4,مواسير وأنابيب مجوفة، من حديد صب,2,REG-055
7304,4,لها مقاومة شد قصوى مقدارها 1950 ميجا باسكال أو أكثر في درجة حرارة 20 درجة مئوية,16,REG-054|REG-055
7305,4,المستعملة في خطوط نقل الغاز,3,
7306,4,لها مقاومة شد قصوى مقدارها 1950 ميجا باسكال أو أكثر في درجة حرارة 20 درجة مئوية,19,REG-054|REG-055
7307,4,غيرها,13,REG-055
7308,4,غيرها,41,REG-025|REG-054|REG-055|REG-062
7309,4,صهاريج (خزانات) للغاز مقاومة للحريق من حديد او صلب تتجاوز سعتها 300  لتر غير مزودة بتجهيزات الية او حرارية، وإن كانت مبطنة أو معزولة حرارياً,2,REG-026
7310,4,غيرها,4,REG-060
7311,4,أوعية لغاز الأكسجين للاستخدامات الأخر,4,REG-012|REG-026|REG-051
7312,4,حبال الرفع,1,REG-053
7313,4,"""أسلاك شائكة من حديد أو صلب؛ أسلاك مفتولة بشكل أطواق أو مفردة مسطحة وإن كانت شائكة، أو مزدوجة أو مفتولة فتلاً رخواً من الأنواع المستعملة في السياج من حديد أو صلب""",1,REG-054
7314,4,غيرها,11,REG-054
7317,4,مسامير تنجيد,4,REG-054
7318,4,براغي برؤوس حلقية,1,REG-054
7321,4,تعمل بالغاز,19,REG-026
7323,4,قفازات,6,REG-053|REG-060
7324,4,مغاسل  غسيل، من صلب مقاوم للصدأ,5,REG-056
7325,4,فتحات المراقبة,7,REG-054|REG-056|REG-062
7326,4,أربطة لعلف الحيوانات,9,REG-054|REG-056
7411,4,من نحاس نقي,4,REG-055
7412,4,غيرها,8,REG-055
7415,4,مسامير,3,REG-054
7418,4,غيرها,11,REG-056|REG-060
7419,4,خزانات صهاريج خوابي وغيرها من أوعية مماثلة لجميع المواد بإستثاء الغازات المضغوطة أو المسيلة ، تتجاوز سعتها 300 ل بدون تجهيزات آلية أو حرارية وإن كانت مبطنة أو معزولة حراريا,4,REG-021|REG-051|REG-055
7504,4,مساحيق النيكل (يبلغ محتوى نقاء النيكل فيه 99.0% من وزنه أو أكثر ولا يتجاوز حجم الجسيم المتوسط فيه 10 مايكرومتر),3,
7507,4,من نيكل غير مخلوط,6,REG-055
7508,4,أطر نوافذ للمنشآت,4,REG-025|REG-054|REG-056|REG-060
7604,4,قضبان من ألومونيوم غير مخلوط,6,REG-054
7605,4,يتجاوز مقاس أكبر مقطع عرضي لها 7 مم,4,REG-054
7606,4,من ألومونيوم غير مخلوط,28,REG-054
7607,4,لفات ألومونيوم مهيأة للبيع بالتجزئة,5,REG-060
7608,4,من ألومونيوم غير مخلوط,3,REG-054|REG-055
7609,4,وصلات,4,REG-055
7610,4,أبواب كراجات تعمل بالكهرباء,22,REG-025|REG-054|REG-058
7611,4,خزانات مياه معزولة حراريا لحفظ المياه مصنوعة من ألمنيوم تتجاوز سعتها 300لتر,2,REG-055
7612,4,أوعية أُنبوبية مرنة,5,REG-055|REG-056|REG-060
7613,4,أوعية من ألومنيوم لتعبئة الغاز سعة 100 لتر وأقل للاستخدامات الأخر,3,REG-012|REG-026
7615,4,غيرها,15,REG-056|REG-060
7616,4,مسامير,3,REG-054|REG-056
7903,4,غبار زنك,1,
7907,4,مسامير (قلاووز) ومسامير التنجيد والصواميل (عزقات) والمسامير المللولبه (براغي),2,REG-054|REG-056
8003,4,قضبان مجوفة,2,REG-054
8007,4,الأدوات الـمنزلية والمطبخ وأدوات المائدة (أباريق وصواني وصحونالخ),1,REG-060
8101,4,تنجستين غير مشغول سبائك التي تحتوي على تنجستين بنسبة تفوق 90% من وزنها,3,
8102,4,قضبان من موليبدنيوم غيرمشغول,10,REG-054
8104,4,غيرها,4,
8108,4,أنابيب وأشكال صلبة أسطوانية مصنوعة من سبائك التيتانيوم (لها مقاومة شد مقدارها 900 ميجا بسكال أو أكثر في درجة حرارة 20 درجة مئوية بقطر خارجي يتجاوز 75مم),2,
8109,4,غيرها,5,
8112,4,غيرها,4,
8205,4,مفتاح علب معدني,9,REG-060
8207,4,"""ـ ـ غيرها، بما فيها الأجزاء""",1,REG-019
8208,4,لأجهزة المطابخ أو للآلات المستعملة في صناعة الأغذية,1,REG-060
8210,4,"""أجهزة آلية تدار باليد، تزن 10 كلج أو أقل، للاستعمال في تحضير أو تهيئة أو تقديم الأطعمة أو المشروبات""",1,REG-060
8211,4,"""ـ مجموعات """"أطقم"""" من أصناف منوعة""",5,REG-060
8214,4,سواطير وسكاكين الجزارين أو المطبخ,2,REG-060
8215,4,مجموعات من أصناف منوعة محتوية على صنف واحد على الأقل مطلي بمعدن ثمين,4,REG-060
8301,4,أقفال,2,REG-023|REG-025
8302,4,تركيبات و لوازم وأصناف أُخر مماثلة مما يستعمل للسيارات,5,REG-023|REG-025
8303,4,خزائن(صناديق مأمونة),2,
8306,4,غيرها,4,
8307,4,من حديد أو صلب,2,REG-055
8309,4,سدادات ذات حواف (أغطية تاجية),3,REG-060
8311,4,"""ـ أقطاب لحام كهربائي مكسوة، للحام القوسي الكهربائي، من معادن عادية""",3,REG-054
8402,4,مراجل بأنابيب مائية يتجاوز إنتاجها من البخار المائي 45 طن في الساعة,4,REG-051
8403,4,مراجل,2,REG-051
8404,4,أجهزة مساعدة للمراجل الداخلة في البند 8402 أو 8403,3,REG-051
8406,4,عنفات لتسيير المراكب المائية,1,REG-039
8407,4,محركات خارجية غير ثابتة,2,REG-039
8408,4,محركات لتسيير المراكب المائية,1,REG-039
8411,4,غيرها,3,
8413,4,غيرها,16,REG-028|REG-038|REG-062|REG_METROLOGY_1
8414,4,مراوح طاولة,34,REG-012|REG-028|REG-051
8415,4,غيرها,18,REG-028
8416,4,أجهزة إشعال للأفران تعمل بالوقود السائل,4,REG-026
8417,4,افران للتحميص,4,REG-026|REG-028
8418,4,غيرها,24,REG-028
8419,4,مسخنات فورية للماء تعمل بالغاز,13,REG-012|REG-026|REG-038|REG-056
8420,4,الات صقل للورق,13,REG-018|REG-038
8421,4,غيرها,24,REG-023|REG-028|REG-038
8422,4,من النوع المنزلي,8,REG-028|REG-038
8423,4,اجهزة وزن الاشخاص تعمل بوضع النقود,8,REG-038|REG_METROLOGY_2
8424,4,غيرها,21,REG-019|REG-038|REG-062
8425,4,غيرها,8,REG-020
8426,4,غيرها,9,REG-020
8427,4,رافعات شوكية,5,REG-020
8428,4,مصعد (كرسي الدرج المتحرك للصعود والنزول) معد خصيصا لذوي الاحتياجات الخاصة,19,REG-013|REG-020|REG-033|REG-038|REG-045
8429,4,غيرها,9,REG-024
8430,4,آلات غرز أو نزع الأوتاد,12,REG-024
8431,4,غيرها,23,REG-024|REG-033|REG-038|REG-045
8432,4,غيرها,23,REG-024
8433,4,غيرها,27,REG-024|REG-038
8434,4,غيرها,8,REG-038
8435,4,المعاصر,5,REG-060
8436,4,غيرها,10,REG-038
8437,4,غيرها,20,REG-038
8438,4,غيرها,37,REG-019|REG-038
8439,4,الات تقطيع,18,REG-018|REG-038
8440,4,الآت لطي الورق و الآت إحكام الطي,11,REG-038
8441,4,آلات وأجهزة قص,16,REG-038
8442,4,آلات و أجهزة ومعدات,5,REG-038
8443,4,آلات وأجهزة لطباعة الأوفست تغذى بلفات ورق,28,REG-007|REG-028|REG-038
8444,4,الات تحويل المواد النسيجية الي شعيرات,5,REG-018|REG-038
8445,4,آلات ندف,9,REG-038
8446,4,لنسج أقمشة لايتجاوز عرضها 30 سم,4,REG-038
8447,4,لايتجاوز قطر اسطواناتها 165 مم,10,REG-038
8448,4,غيرها,19,REG-038
8449,4,الات واجهزة لصنع او تجهيز اللباد,4,REG-038
8450,4,آلات غسيل لاتزيد سعة كل منها من الغسيل الجاف عن 10 كلغ ذاتيه الحركه كلياً,6,REG-028
8451,4,أجهزة تنظيف بالطريقة الجافة,9,REG-028|REG-038
8452,4,آلات خياطة منزلية,8,REG-038
8453,4,الات واجهزة لتحضير الصلال,9,REG-038
8454,4,أجهزة لتنقية وتحويل المعادن المصهورة,5,REG-038
8455,4,آلات أنبوبية,5,REG-038
8456,4,غيرها,12,REG-038
8457,4,مراكز تشغيل آلي,3,REG-038
8458,4,غيرها,6,REG-019|REG-038
8459,4,غيرها,15,REG-019|REG-038
8460,4,غيرها,13,REG-019|REG-038
8461,4,آلات مسح,8,REG-018|REG-019
8462,4,غيرها,21,REG-038
8463,4,مناضد سحب للقضبان و للانابيب,7,REG-038
8464,4,آلات نشر,4,REG-018|REG-019
8465,4,"""ـ آلات يمكنها القيام بأنواع مختلفة من عمليات التشغيل الآلي، دون تغيير الأدوات العاملة أثناء هذه العمليات""",19,REG-018|REG-038
8466,4,حوامل الأدوات العاملة ورؤوس اللقم ذاتية الفتح,13,REG-019|REG-038
8467,4,غيرها,20,REG-019
8468,4,قصبات لحام توجه يدوياً,4,REG-012|REG-038
8470,4,آلات حاسبة إلكترونية قادرة على العمل من دون مصدر طاقة كهربائي خارجي وآلات بحجم الجيب لتسجيل واسترجاع وعرض المعلومات ذات وظائف حاسبة,9,REG-007|REG-038
8471,4,كمبيوتر محمول,16,REG-007
8472,4,ألآت استنساخ,21,REG-007|REG-038
8473,4,للآلات الحاسبة الإليكترونية الداخلة في البند الفرعي  10 70 84  أو  21 70 84   أو  29 70 84,5,REG-038
8474,4,الات واجهزة فرز,15,REG-024|REG-038
8475,4,الات تجميع المصابيح الكهربائية أو الالكترونية,11,REG-038
8476,4,آلات البيع الداتي للمشروبات متضمنة اجهزة تسخين,10,REG-038
8477,4,آلات قولبة بالحقن,14,REG-038
8478,4,آلات وأجهزة,2,REG-038
8479,4,غيرها,44,REG-019|REG-024|REG-028|REG-038
8480,4,للقولبة بالحقن أو بالضغط,13,
8481,4,غيرها,17,REG-026|REG-038|REG-051|REG-055|REG-056|REG-062
8482,4,مدحرجات ذات كرات,8,REG-038
8483,4,أعمدة نقل الحركة (بما فيها أعمدة الكامات والأعمدة المرفقية),17,REG-038
8484,4,فواصل وما يماثلها من ألواح معدنية متحدة بمادة أُخرى أو مؤلفة من طبقتين أو أكثر من معدن,3,REG-038
8485,4,بترسيب المعادن,5,REG-038
8486,4,غيرها,29,REG-038
8487,4,رفاصات ( مراوح ) للسفن,4,REG-038
8501,4,لا تزيد قدرتها عن 750 وات,23,REG-028
8502,4,لا تزيد قدرتها عن 75 كيلو فولت أمبير (KVA),10,REG-038
8503,4,الأغلفة والعلب الخارجية,6,REG-038
8504,4,خانق التيار (بالاست) لمصابيح أو أنابيب التفريغ,23,REG-007|REG-028|REG-038|REG-040
8505,4,ملف لولبي كهرومغناطيسي للأجهزة المغناطيسية (قادرة على توليد مجالات مغناطيسية تزيد عن 2 تسلا، يتجاوز نسبة طوله إلى قطره الداخلي 2 ويزيد قطره الداخلي عن 300 مم),2,
8506,4,غيرها,13,REG-030
8507,4,مدخرات كهربائية بالرصاص-والحامض من الأنواع المستعملة لإطلاق الحركة للمحركات ذات المكابس سعة 35 أمبير,25,REG-030
8508,4,لا تزيد قدرتها عن 1500 وات ولا تتجاوز سعة كيس أو وعاء الغبار فيها 20 لتر,6,REG-028
8509,4,مطاحن الماكولات,17,REG-028|REG-038
8510,4,أجهزة حلاقة,7,REG-038
8511,4,شمعات الاحتراق,11,REG-023|REG-038
8512,4,مصابيح الاضائة داخل السيارات,16,REG-023|REG-038
8513,4,غيرها من مصابيح,2,
8514,4,غيرها,21,REG-038
8515,4,غيرها,14,REG-038
8516,4,مسخنات فورية للمياه,31,REG-028
8517,4,غيرها,41,REG-007
8518,4,غيرها,16,REG-007
8519,4,أجهزة تدار بقطع نقدية أو بأوراق نقد أو ببطاقات مصرفية أو بمسكوكات معدنية أو بوسائل دفع أخر,4,REG-007
8521,4,تعمل بأشرطة  ممغنطة,2,REG-007
8522,4,رؤوس صوت (إبر الحاكي),2,REG-007
8523,4,بطاقات مشتملة على شريط ممغنط,14,REG-007
8524,4,من بلورات سائلة,6,REG-007
8525,4,غيرها,21,REG-007
8526,4,أجهزة رادار,5,REG-007
8527,4,غيرها,8,REG-007
8528,4,قابلة للتوصيل مباشرة ومعدة للاستعمال مع جهاز المعالجة الذاتية للبيانات الداخل في البند 84.71,13,REG-007
8529,4,"""ـ هوائيات ( أنتينات ) وعاكسات هوائيــات من جميع الأنواع، أجزاء معدة للاستعمال مع هذه الأصناف """,5,REG-007
8530,4,أجهزة للطرق الحديدية أو الترام,3,REG-007
8531,4,اجهزة تنبيه ضد السرقة,9,REG-007
8532,4,مكثّفات التفريغ النبضي (لها فرق جهد أعلى من 1.4 كيلو فولت وسعة كهربائية تتجاوز 0.5 مايكرو فاراد),3,
8535,4,"""ـ منصهرات """" فيوزات """"""",8,REG-028
8536,4,منصهرات,21,REG-028
8537,4,لوحات,2,REG-007
8539,4,غيرها,23,REG-023|REG-028
